Time since reset,Log Time,Air Temp,Water Height,Flow Rate,Accumulated Flow
milliseconds, ,farenheit,inches,CFS,acre feet
2619509783, 6/24/2014 2:31:23,49.10,-15.93,0.00,8.81
2620409784, 6/24/2014 2:46:25,49.10,-15.88,0.00,8.81
2621310044, 6/24/2014 3:1:28,48.76,-15.89,0.00,8.81
2622210040, 6/24/2014 3:16:30,48.09,-15.93,0.00,8.81
2623110301, 6/24/2014 3:31:32,46.29,-15.98,0.00,8.81
2624010298, 6/24/2014 3:46:34,46.06,-15.95,0.00,8.81
2624910562, 6/24/2014 4:1:37,45.16,-15.93,0.00,8.81
2625810558, 6/24/2014 4:16:39,45.50,-15.86,0.00,8.81
2626710821, 6/24/2014 4:31:41,45.39,-15.79,0.00,8.81
2627610817, 6/24/2014 4:46:43,46.40,-15.87,0.00,8.81
2628511081, 6/24/2014 5:1:46,45.61,-15.90,0.00,8.81
2629411083, 6/24/2014 5:16:48,44.94,-15.83,0.00,8.81
2630311345, 6/24/2014 5:31:50,43.70,-15.95,0.00,8.81
2631211339, 6/24/2014 5:46:52,43.81,-15.92,0.00,8.81
2632111603, 6/24/2014 6:1:55,44.15,-15.93,0.00,8.81
2633011599, 6/24/2014 6:16:57,45.72,-15.79,0.00,8.81
2633911862, 6/24/2014 6:31:59,48.65,-15.85,0.00,8.81
2634811853, 6/24/2014 6:47:1,51.80,-15.92,0.00,8.81
2635712114, 6/24/2014 7:2:4,53.49,-15.98,0.00,8.81
2636612108, 6/24/2014 7:17:6,55.74,-15.98,0.00,8.81
2637512375, 6/24/2014 7:32:8,57.09,-16.07,0.00,8.81
2638412367, 6/24/2014 7:47:10,58.55,-15.98,0.00,8.81
2639312624, 6/24/2014 8:2:13,59.90,-15.97,0.00,8.81
2640212614, 6/24/2014 8:17:15,61.47,-16.04,0.00,8.81
2641112872, 6/24/2014 8:32:17,62.83,-16.00,0.00,8.81
2642012872, 6/24/2014 8:47:20,64.85,-16.12,0.00,8.81
2642913131, 6/24/2014 9:2:22,66.31,-16.15,0.00,8.81
2643813122, 6/24/2014 9:17:24,67.77,-16.13,0.00,8.81
2644713387, 6/24/2014 9:32:27,69.01,-16.16,0.00,8.81
2645613377, 6/24/2014 9:47:29,69.12,-16.14,0.00,8.81
2646513640, 6/24/2014 10:2:31,70.93,-16.11,0.00,8.81
2647413629, 6/24/2014 10:17:34,73.29,-16.17,0.00,8.81
2648313885, 6/24/2014 10:32:36,74.64,-16.18,0.00,8.81
2649213875, 6/24/2014 10:47:38,74.86,-16.21,0.00,8.81
2650114127, 6/24/2014 11:2:41,76.44,-16.15,0.00,8.81
2651014115, 6/24/2014 11:17:43,76.89,-16.11,0.00,8.81
2651914368, 6/24/2014 11:32:46,78.46,-16.22,0.00,8.81
2652814356, 6/24/2014 11:47:48,78.12,-16.13,0.00,8.81
2653714613, 6/24/2014 12:2:50,79.47,-16.44,0.00,8.81
2654614614, 6/24/2014 12:17:53,80.15,-16.21,0.00,8.81
2655514868, 6/24/2014 12:32:55,79.36,-16.19,0.00,8.81
2656414853, 6/24/2014 12:47:57,79.47,-16.07,0.00,8.81
2657315106, 6/24/2014 13:3:0,79.02,-16.07,0.00,8.81
2658215093, 6/24/2014 13:18:2,80.71,-16.06,0.00,8.81
2659115345, 6/24/2014 13:33:5,80.49,-16.02,0.00,8.81
2660015332, 6/24/2014 13:48:7,80.60,-16.01,0.00,8.81
2660915581, 6/24/2014 14:3:10,79.59,-15.97,0.00,8.81
2661815817, 6/24/2014 14:18:12,81.39,-15.98,0.00,8.81
2662716070, 6/24/2014 14:33:15,81.50,-16.10,0.00,8.81
2663616059, 6/24/2014 14:48:17,82.18,-16.09,0.00,8.81
2664516313, 6/24/2014 15:3:20,81.39,-16.09,0.00,8.81
2665416298, 6/24/2014 15:18:22,81.72,-16.00,0.00,8.81
2666316552, 6/24/2014 15:33:24,80.94,-15.98,0.00,8.81
2667216537, 6/24/2014 15:48:27,80.82,-16.02,0.00,8.81
2668116791, 6/24/2014 16:3:29,79.59,-16.12,0.00,8.81
2669016777, 6/24/2014 16:18:32,78.12,-15.92,0.00,8.81
2669917032, 6/24/2014 16:33:34,78.01,-16.01,0.00,8.81
2670817018, 6/24/2014 16:48:37,76.77,-15.89,0.00,8.81
2671717275, 6/24/2014 17:3:39,75.31,-15.90,0.00,8.81
2672617263, 6/24/2014 17:18:41,75.20,-15.96,0.00,8.81
2673517517, 6/24/2014 17:33:44,73.40,-15.94,0.00,8.81
2674417505, 6/24/2014 17:48:46,72.27,-15.93,0.00,8.81
2675317761, 6/24/2014 18:3:49,71.04,-15.91,0.00,8.81
2676217748, 6/24/2014 18:18:51,71.49,-15.91,0.00,8.81
2677118004, 6/24/2014 18:33:53,70.70,-15.89,0.00,8.81
2678017992, 6/24/2014 18:48:56,69.80,-15.88,0.00,8.81
2678918247, 6/24/2014 19:3:58,71.26,-15.93,0.00,8.81
2679818257, 6/24/2014 19:19:0,70.59,-15.92,0.00,8.81
2680718513, 6/24/2014 19:34:3,69.69,-15.93,0.00,8.81
2681618503, 6/24/2014 19:49:5,66.76,-15.89,0.00,8.81
2682518760, 6/24/2014 20:4:7,66.09,-15.90,0.00,8.81
2683418749, 6/24/2014 20:19:10,64.96,-15.88,0.00,8.81
2684319007, 6/24/2014 20:34:12,64.18,-15.89,0.00,8.81
2685218995, 6/24/2014 20:49:14,63.28,-15.86,0.00,8.81
2686119252, 6/24/2014 21:4:17,62.49,-15.88,0.00,8.81
2687019244, 6/24/2014 21:19:19,61.59,-15.86,0.00,8.81
2687919500, 6/24/2014 21:34:21,60.69,-15.87,0.00,8.81
2688819497, 6/24/2014 21:49:23,59.68,-15.91,0.00,8.81
2689719757, 6/24/2014 22:4:26,58.44,-15.95,0.00,8.81
2690619749, 6/24/2014 22:19:28,57.76,-15.85,0.00,8.81
2691520009, 6/24/2014 22:34:30,57.76,-15.92,0.00,8.81
2692420001, 6/24/2014 22:49:32,56.75,-15.88,0.00,8.81
2693320262, 6/24/2014 23:4:35,55.85,-15.92,0.00,8.81
2694220253, 6/24/2014 23:19:37,54.05,-15.97,0.00,8.81
2695120515, 6/24/2014 23:34:39,52.59,-15.83,0.00,8.81
2696020508, 6/24/2014 23:49:41,53.04,-15.92,0.00,8.81
2696920772, 6/25/2014 0:4:44,52.93,-15.89,0.00,8.81
2697820764, 6/25/2014 0:19:46,52.14,-15.88,0.00,8.81
2698721025, 6/25/2014 0:34:48,51.80,-15.82,0.00,8.81
2699621019, 6/25/2014 0:49:50,52.03,-15.89,0.00,8.81
2700521277, 6/25/2014 1:4:53,50.79,-15.83,0.00,8.81
2701421273, 6/25/2014 1:19:55,49.66,-15.88,0.00,8.81
2702321534, 6/25/2014 1:34:57,49.66,-15.86,0.00,8.81
2703221529, 6/25/2014 1:49:59,48.20,-15.91,0.00,8.81
2704121790, 6/25/2014 2:5:2,47.64,-15.96,0.00,8.81
2705021786, 6/25/2014 2:20:4,47.53,-15.91,0.00,8.81
2705922052, 6/25/2014 2:35:6,47.53,-15.91,0.00,8.81
2706822047, 6/25/2014 2:50:8,47.08,-15.85,0.00,8.81
2707722311, 6/25/2014 3:5:11,46.85,-15.98,0.00,8.81
2708622308, 6/25/2014 3:20:13,46.29,-15.96,0.00,8.81
2709522571, 6/25/2014 3:35:15,46.40,-15.83,0.00,8.81
2710422566, 6/25/2014 3:50:17,47.75,-15.81,0.00,8.81
2711322828, 6/25/2014 4:5:20,49.10,-15.81,0.00,8.81
2712222823, 6/25/2014 4:20:22,49.44,-15.88,0.00,8.81
2713123086, 6/25/2014 4:35:24,48.76,-15.89,0.00,8.81
2714023091, 6/25/2014 4:50:26,48.99,-15.78,0.00,8.81
2714923353, 6/25/2014 5:5:29,49.44,-15.86,0.00,8.81
2715823346, 6/25/2014 5:20:31,50.00,-15.75,0.00,8.81
2716723364, 6/25/2014 5:35:33,50.34,-15.84,0.00,8.81
2717623358, 6/25/2014 5:50:35,50.68,-15.82,0.00,8.81
2718523620, 6/25/2014 6:5:38,51.24,-15.83,0.00,8.81
2719423614, 6/25/2014 6:20:40,51.91,-15.88,0.00,8.81
2720323875, 6/25/2014 6:35:42,52.47,-15.83,0.00,8.81
2721223868, 6/25/2014 6:50:44,53.04,-15.77,0.00,8.81
2722124130, 6/25/2014 7:5:47,54.05,-15.89,0.00,8.81
2723024128, 6/25/2014 7:20:49,55.06,-15.83,0.00,8.81
2723924388, 6/25/2014 7:35:51,56.86,-15.87,0.00,8.81
2724824380, 6/25/2014 7:50:53,58.10,-15.91,0.00,8.81
2725724640, 6/25/2014 8:5:56,58.89,-15.90,0.00,8.81
2726624631, 6/25/2014 8:20:58,60.69,-15.95,0.00,8.81
2727524887, 6/25/2014 8:36:0,61.47,-15.99,0.00,8.81
2728424878, 6/25/2014 8:51:2,62.04,-15.89,0.00,8.81
2729325136, 6/25/2014 9:6:5,63.28,-16.04,0.00,8.81
2730225127, 6/25/2014 9:21:7,63.95,-15.90,0.00,8.81
2731125391, 6/25/2014 9:36:9,64.29,-15.93,0.00,8.81
2732025380, 6/25/2014 9:51:11,65.07,-15.92,0.00,8.81
2732925638, 6/25/2014 10:6:14,65.19,-15.94,0.00,8.81
2733825628, 6/25/2014 10:21:16,65.52,-15.89,0.00,8.81
2734725884, 6/25/2014 10:36:18,66.20,-15.99,0.00,8.81
2735625875, 6/25/2014 10:51:21,68.11,-16.05,0.00,8.81
2736526132, 6/25/2014 11:6:23,68.22,-16.04,0.00,8.81
2737426121, 6/25/2014 11:21:25,68.11,-15.96,0.00,8.81
2738326378, 6/25/2014 11:36:28,68.34,-15.95,0.00,8.81
2739226368, 6/25/2014 11:51:30,68.34,-15.93,0.00,8.81
2740126630, 6/25/2014 12:6:33,68.11,-16.00,0.00,8.81
2741026619, 6/25/2014 12:21:35,68.90,-15.99,0.00,8.81
2741926877, 6/25/2014 12:36:37,66.54,-15.93,0.00,8.81
2742826866, 6/25/2014 12:51:39,65.30,-15.95,0.00,8.81
2743727124, 6/25/2014 13:6:42,64.18,-15.91,0.00,8.81
2744627115, 6/25/2014 13:21:44,63.50,-15.95,0.00,8.81
2745527372, 6/25/2014 13:36:46,61.93,-15.86,0.00,8.81
2746427364, 6/25/2014 13:51:48,62.15,-15.89,0.00,8.81
2747327622, 6/25/2014 14:6:51,63.05,-15.91,0.00,8.81
2748227619, 6/25/2014 14:21:53,62.83,-15.99,0.00,8.81
2749127884, 6/25/2014 14:36:55,63.05,-15.89,0.00,8.81
2750027874, 6/25/2014 14:51:58,64.51,-15.90,0.00,8.81
2750928132, 6/25/2014 15:7:0,64.06,-15.95,0.00,8.81
2751828122, 6/25/2014 15:22:2,63.95,-15.89,0.00,8.81
2752728380, 6/25/2014 15:37:5,63.84,-15.93,0.00,8.81
2753628370, 6/25/2014 15:52:7,65.07,-15.94,0.00,8.81
2754528637, 6/25/2014 16:7:9,66.31,-16.02,0.00,8.81
2755428625, 6/25/2014 16:22:11,64.74,-15.98,0.00,8.81
2756328883, 6/25/2014 16:37:14,62.26,-15.87,0.00,8.81
2757228880, 6/25/2014 16:52:16,62.04,-15.88,0.00,8.81
2758129138, 6/25/2014 17:7:18,62.38,-15.88,0.00,8.81
2759029129, 6/25/2014 17:22:20,61.59,-15.87,0.00,8.81
2759929387, 6/25/2014 17:37:23,60.91,-15.85,0.00,8.81
2760829375, 6/25/2014 17:52:25,60.35,-15.91,0.00,8.81
2761729634, 6/25/2014 18:7:27,61.14,-15.90,0.00,8.81
2762629622, 6/25/2014 18:22:29,61.93,-15.94,0.00,8.81
2763529879, 6/25/2014 18:37:32,61.70,-16.01,0.00,8.81
2764429871, 6/25/2014 18:52:34,61.59,-15.99,0.00,8.81
2765330135, 6/25/2014 19:7:36,61.03,-15.95,0.00,8.81
2766230127, 6/25/2014 19:22:38,60.69,-15.98,0.00,8.81
2767130386, 6/25/2014 19:37:41,59.90,-15.93,0.00,8.81
2768030377, 6/25/2014 19:52:43,59.68,-15.90,0.00,8.81
2768930634, 6/25/2014 20:7:45,59.11,-15.98,0.00,8.81
2769830627, 6/25/2014 20:22:48,57.99,-16.00,0.00,8.81
2770730888, 6/25/2014 20:37:50,57.43,-16.00,0.00,8.81
2771630881, 6/25/2014 20:52:52,56.64,-16.03,0.00,8.81
2772531142, 6/25/2014 21:7:54,56.64,-15.98,0.00,8.81
2773431147, 6/25/2014 21:22:57,56.19,-15.95,0.00,8.81
2774331409, 6/25/2014 21:37:59,55.74,-16.01,0.00,8.81
2775231399, 6/25/2014 21:53:1,55.85,-15.93,0.00,8.81
2776131659, 6/25/2014 22:8:3,55.85,-15.92,0.00,8.81
2777031653, 6/25/2014 22:23:6,55.51,-15.93,0.00,8.81
2777931914, 6/25/2014 22:38:8,55.40,-15.95,0.00,8.81
2778831906, 6/25/2014 22:53:10,55.74,-15.91,0.00,8.81
2779732167, 6/25/2014 23:8:13,55.85,-15.89,0.00,8.81
2780632160, 6/25/2014 23:23:15,55.96,-15.90,0.00,8.81
2781532421, 6/25/2014 23:38:17,55.85,-15.96,0.00,8.81
2782432419, 6/25/2014 23:53:19,55.85,-15.92,0.00,8.81
2783332680, 6/26/2014 0:8:22,55.85,-15.96,0.00,8.81
2784232678, 6/26/2014 0:23:24,55.63,-15.98,0.00,8.81
2785132940, 6/26/2014 0:38:26,55.29,-15.96,0.00,8.81
2786032934, 6/26/2014 0:53:28,54.95,-16.05,0.00,8.81
2786933196, 6/26/2014 1:8:31,54.84,-16.05,0.00,8.81
2787833191, 6/26/2014 1:23:33,54.28,-16.06,0.00,8.81
2788733454, 6/26/2014 1:38:35,53.26,-16.06,0.00,8.81
2789633449, 6/26/2014 1:53:37,52.59,-16.12,0.00,8.81
2790533467, 6/26/2014 2:8:39,52.81,-16.08,0.00,8.81
2791433479, 6/26/2014 2:23:41,53.49,-16.06,0.00,8.81
2792333742, 6/26/2014 2:38:44,52.70,-16.00,0.00,8.81
2793233736, 6/26/2014 2:53:46,52.81,-16.08,0.00,8.81
2794133999, 6/26/2014 3:8:48,52.25,-16.04,0.00,8.81
2795033995, 6/26/2014 3:23:50,51.46,-16.05,0.00,8.81
2795934257, 6/26/2014 3:38:53,51.13,-15.77,0.00,8.81
2796834252, 6/26/2014 3:53:55,51.01,-16.11,0.00,8.81
2797734515, 6/26/2014 4:8:57,51.13,-16.02,0.00,8.81
2798634511, 6/26/2014 4:23:59,50.90,-16.00,0.00,8.81
2799534527, 6/26/2014 4:39:2,50.68,-15.88,0.00,8.81
2800434523, 6/26/2014 4:54:4,50.68,-16.12,0.00,8.81
2801334786, 6/26/2014 5:9:6,50.56,-15.86,0.00,8.81
2802234781, 6/26/2014 5:24:8,50.34,-16.09,0.00,8.81
2803135044, 6/26/2014 5:39:10,50.22,-15.98,0.00,8.81
2804035040, 6/26/2014 5:54:13,50.34,-16.04,0.00,8.81
2804935304, 6/26/2014 6:9:15,50.45,-16.11,0.00,8.81
2805835298, 6/26/2014 6:24:17,50.68,-15.92,0.00,8.81
2806735561, 6/26/2014 6:39:19,51.35,-15.98,0.00,8.81
2807635562, 6/26/2014 6:54:22,52.03,-16.02,0.00,8.81
2808535826, 6/26/2014 7:9:24,51.69,-16.21,0.00,8.81
2809435821, 6/26/2014 7:24:26,51.46,-15.92,0.00,8.81
2810336050, 6/26/2014 7:39:28,52.25,-11.90,0.00,8.81
2811236296, 6/26/2014 7:54:31,52.81,-15.92,0.00,8.81
2812136557, 6/26/2014 8:9:33,53.94,-15.82,0.00,8.81
2813036548, 6/26/2014 8:24:35,56.08,-15.62,0.00,8.81
2813936808, 6/26/2014 8:39:38,58.33,-16.12,0.00,8.81
2814836804, 6/26/2014 8:54:40,58.33,-16.25,0.00,8.81
2815737031, 6/26/2014 9:9:42,57.88,-11.60,0.00,8.81
2816637271, 6/26/2014 9:24:45,59.68,-14.54,0.00,8.81
2817537528, 6/26/2014 9:39:47,57.88,-15.68,0.00,8.81
2818437518, 6/26/2014 9:54:49,58.10,-14.52,0.00,8.81
2819337780, 6/26/2014 10:9:51,57.88,-16.17,0.00,8.81
2820237764, 6/26/2014 10:24:54,56.75,-14.75,0.00,8.81
2821137992, 6/26/2014 10:39:56,58.10,-11.76,0.00,8.81
2822038239, 6/26/2014 10:54:58,58.44,-16.12,0.00,8.81
2822938501, 6/26/2014 11:10:1,62.38,-16.35,0.00,8.81
2823838489, 6/26/2014 11:25:3,64.85,-15.67,0.00,8.81
2824738754, 6/26/2014 11:40:5,62.04,-16.06,0.00,8.81
2825638747, 6/26/2014 11:55:7,60.69,-16.05,0.00,8.81
2826539006, 6/26/2014 12:10:10,62.04,-16.13,0.00,8.81
2827438965, 6/26/2014 12:25:12,62.04,-11.68,0.00,8.81
2828339205, 6/26/2014 12:40:14,65.52,-13.42,0.00,8.81
2829239432, 6/26/2014 12:55:17,63.28,-12.58,0.00,8.81
2830139663, 6/26/2014 13:10:19,63.28,-12.43,0.00,8.81
2831039863, 6/26/2014 13:25:22,61.93,-10.13,0.00,8.81
2831940061, 6/26/2014 13:40:24,63.05,-7.78,0.00,8.81
2832840160, 6/26/2014 13:55:26,62.60,3.40,3.06,8.87
2833740346, 6/26/2014 14:10:29,62.60,-5.49,0.00,8.87
2834640424, 6/26/2014 14:25:31,62.38,6.16,7.46,9.03
2835540518, 6/26/2014 14:40:33,64.40,5.69,6.61,9.17
2836440639, 6/26/2014 14:55:35,64.74,0.49,0.17,9.17
2837340729, 6/26/2014 15:10:38,63.95,6.52,8.12,9.34
2838240820, 6/26/2014 15:25:40,64.40,4.47,4.62,9.43
2839140950, 6/26/2014 15:40:42,64.18,1.34,0.76,9.45
2840041039, 6/26/2014 15:55:44,64.85,4.52,4.68,9.54
2840941161, 6/26/2014 16:10:47,64.40,2.02,1.40,9.57
2841841241, 6/26/2014 16:25:49,64.06,6.79,8.62,9.75
2842741416, 6/26/2014 16:40:51,63.16,-4.96,0.00,9.75
2843641532, 6/26/2014 16:55:54,63.84,1.15,0.60,9.76
2844541639, 6/26/2014 17:10:56,63.84,4.25,4.27,9.85
2845441740, 6/26/2014 17:25:58,63.28,3.13,2.70,9.91
2846341821, 6/26/2014 17:41:0,62.94,7.51,10.03,10.12
2847241906, 6/26/2014 17:56:3,62.83,4.97,5.40,10.23
2848142017, 6/26/2014 18:11:5,62.15,3.49,3.18,10.29
2849042206, 6/26/2014 18:26:7,63.61,-9.17,0.00,10.29
2849942463, 6/26/2014 18:41:10,61.59,-16.08,0.00,10.29
2850842419, 6/26/2014 18:56:12,62.60,-10.39,0.00,10.29
2851742599, 6/26/2014 19:11:14,61.59,-5.42,0.00,10.29
2852642664, 6/26/2014 19:26:16,61.36,8.00,11.03,10.52
2853542751, 6/26/2014 19:41:19,61.36,7.69,10.39,10.74
2854442814, 6/26/2014 19:56:21,60.01,8.26,11.59,10.97
2855342894, 6/26/2014 20:11:23,58.33,8.19,11.43,11.21
2856242960, 6/26/2014 20:26:25,56.64,7.90,10.83,11.43
2857143068, 6/26/2014 20:41:28,55.51,4.48,4.62,11.53
2858043274, 6/26/2014 20:56:30,54.05,-10.56,0.00,11.53
2858943541, 6/26/2014 21:11:32,52.70,-15.81,0.00,11.53
2859843438, 6/26/2014 21:26:34,51.91,-3.12,0.00,11.53
2860743690, 6/26/2014 21:41:37,50.68,-14.43,0.00,11.53
2861643877, 6/26/2014 21:56:39,50.68,-8.03,0.00,11.53
2862544138, 6/26/2014 22:11:41,51.01,-16.00,0.00,11.53
2863444133, 6/26/2014 22:26:44,51.80,-16.09,0.00,11.53
2864344396, 6/26/2014 22:41:46,52.47,-15.99,0.00,11.53
2865244391, 6/26/2014 22:56:48,52.93,-16.03,0.00,11.53
2866144411, 6/26/2014 23:11:50,52.93,-16.18,0.00,11.53
2867044410, 6/26/2014 23:26:52,52.36,-16.09,0.00,11.53
2867944673, 6/26/2014 23:41:55,52.36,-16.07,0.00,11.53
2868844665, 6/26/2014 23:56:57,52.47,-16.07,0.00,11.53
2869744929, 6/27/2014 0:11:59,52.81,-16.16,0.00,11.53
2870644925, 6/27/2014 0:27:1,53.04,-16.09,0.00,11.53
2871545188, 6/27/2014 0:42:4,53.26,-16.22,0.00,11.53
2872445185, 6/27/2014 0:57:6,53.49,-16.18,0.00,11.53
2873345445, 6/27/2014 1:12:8,53.60,-15.97,0.00,11.53
2874245442, 6/27/2014 1:27:10,53.71,-16.20,0.00,11.53
2875145705, 6/27/2014 1:42:13,53.71,-16.23,0.00,11.53
2876045668, 6/27/2014 1:57:15,53.71,-11.03,0.00,11.53
2876945750, 6/27/2014 2:12:17,53.49,7.91,10.85,11.75
2877845816, 6/27/2014 2:27:19,53.38,7.99,11.02,11.98
2878746065, 6/27/2014 2:42:22,53.26,-14.67,0.00,11.98
2879646143, 6/27/2014 2:57:24,53.26,6.43,7.96,12.15
2880546403, 6/27/2014 3:12:26,53.26,-15.63,0.00,12.15
2881446397, 6/27/2014 3:27:28,53.38,-16.00,0.00,12.15
2882346656, 6/27/2014 3:42:31,53.15,-15.56,0.00,12.15
2883246645, 6/27/2014 3:57:33,53.04,-15.26,0.00,12.15
2884146908, 6/27/2014 4:12:35,53.15,-15.26,0.00,12.15
2885046738, 6/27/2014 4:27:37,53.04,5.76,6.74,12.29
2885946826, 6/27/2014 4:42:39,52.93,7.12,9.27,12.48
2886846900, 6/27/2014 4:57:41,52.93,7.19,9.40,12.67
2887747027, 6/27/2014 5:12:44,52.81,2.78,2.26,12.72
2888647263, 6/27/2014 5:27:46,52.36,-14.44,0.00,12.72
2889547409, 6/27/2014 5:42:48,52.25,-0.56,0.00,12.72
2890447656, 6/27/2014 5:57:51,52.25,-16.06,0.00,12.72
